Kepler-221 e,Confirmed,,0.235000,,0.13,2014,Announced on a website,Primary Transit,,,Kepler-221,,0.72,0.82,Отсутствует значение углового расстояния
Kepler-222 b,Confirmed,,0.282000,,0.048,2014,Announced on a website,Primary Transit,,,Kepler-222,,,0.87,Отсутствует значение углового расстояния
Kepler-222 c,Confirmed,,0.414000,,0.091,2014,Announced on a website,Primary Transit,,,Kepler-222,,,0.87,Отсутствует значение углового расстояния
Kepler-222 d,Confirmed,,0.329000,,0.18,2014,Announced on a website,Primary Transit,,,Kepler-222,,,0.87,Отсутствует значение углового расстояния
Kepler-223 b,Confirmed,,0.151000,,0.073,2014,Announced on a website,Primary Transit,,,Kepler-223,,,1.02,Отсутствует значение углового расстояния
Kepler-223 c,Confirmed,,0.178000,,0.088,2014,Announced on a website,Primary Transit,,,Kepler-223,,,1.02,Отсутствует значение углового расстояния
Kepler-223 d,Confirmed,,0.266000,,0.116,2014,Announced on a website,Primary Transit,,,Kepler-223,,,1.02,Отсутствует значение углового расстояния
Kepler-223 e,Confirmed,,0.214000,,0.14,2014,Announced on a website,Primary Transit,,,Kepler-223,,,1.02,Отсутствует значение углового расстояния
Kepler-224 b,Confirmed,,0.124000,,0.038,2014,Announced on a website,Primary Transit,,,Kepler-224,,0.74,0.68,Отсутствует значение углового расстояния
Kepler-224 c,Confirmed,,0.278000,,0.058,2014,Announced on a website,Primary Transit,,,Kepler-224,,0.74,0.68,Отсутствует значение углового расстояния
Kepler-224 d,Confirmed,,0.205000,,0.089,2014,Announced on a website,Primary Transit,,,Kepler-224,,0.74,0.68,Отсутствует значение углового расстояния
Kepler-224 e,Confirmed,,0.176000,,0.124,2014,Announced on a website,Primary Transit,,,Kepler-224,,0.74,0.68,Отсутствует значение углового расстояния
Kepler-225 b,Confirmed,,0.107000,,0.056,2014,Announced on a website,Primary Transit,,,Kepler-225,,,0.48,Отсутствует значение углового расстояния
Kepler-225 c,Confirmed,,0.164000,,0.111,2014,Announced on a website,Primary Transit,,,Kepler-225,,,0.48,Отсутствует значение углового расстояния
Kepler-226 b,Confirmed,,0.138000,,0.047,2014,Announced on a website,Primary Transit,,,Kepler-226,,0.86,0.8,Отсутствует значение углового расстояния
Kepler-226 c,Confirmed,,0.203000,,0.058,2014,Announced on a website,Primary Transit,,,Kepler-226,,0.86,0.8,Отсутствует значение углового расстояния
Kepler-226 d,Confirmed,,0.109000,,0.076,2014,Announced on a website,Primary Transit,,,Kepler-226,,0.86,0.8,Отсутствует значение углового расстояния
Kepler-227 b,Confirmed,,0.277000,,0.09,2014,Announced on a website,Primary Transit,,,Kepler-227,,,1.09,Отсутствует значение углового расстояния
Kepler-227 c,Confirmed,,0.271000,,0.29,2014,Announced on a website,Primary Transit,,,Kepler-227,,,1.09,Отсутствует значение углового расстояния
Kepler-228 b,Confirmed,,0.136000,,0.038,2014,Announced on a website,Primary Transit,,,Kepler-228,,,1.01,Отсутствует значение углового расстояния
Kepler-228 c,Confirmed,,0.241000,,0.052,2014,Announced on a website,Primary Transit,,,Kepler-228,,,1.01,Отсутствует значение углового расстояния
Kepler-228 d,Confirmed,,0.360000,,0.101,2014,Announced on a website,Primary Transit,,,Kepler-228,,,1.01,Отсутствует значение углового расстояния
Kepler-229 b,Confirmed,,0.196000,,0.062,2014,Announced on a website,Primary Transit,,,Kepler-229,,,0.73,Отсутствует значение углового расстояния
Kepler-229 c,Confirmed,,0.439000,,0.117,2014,Announced on a website,Primary Transit,,,Kepler-229,,,0.73,Отсутствует значение углового расстояния
Kepler-229 d,Confirmed,,0.343000,,0.22,2014,Announced on a website,Primary Transit,,,Kepler-229,,,0.73,Отсутствует значение углового расстояния
Kepler-23 b,Confirmed,0.0478,0.151100,,0.075,2012,Published in a refereed paper,Primary Transit,,,Kepler-23,,1.11,1.52,Отсутствует значение углового расстояния
Kepler-23 c,Confirmed,0.189,0.278000,,0.099,2012,Published in a refereed paper,Primary Transit,,,Kepler-23,,1.11,1.52,Отсутствует значение углового расстояния
Kepler-23 d,Confirmed,0.055,0.199400,,0.124,2014,Published in a refereed paper,Primary Transit,,,Kepler-23,,1.11,1.52,Отсутствует значение углового расстояния
Kepler-230 b,Confirmed,,0.380000,,0.191,2014,Announced on a website,Primary Transit,,,Kepler-230,,,0.82,Отсутствует значение углового расстояния
Kepler-230 c,Confirmed,,0.182000,,0.38,2014,Announced on a website,Primary Transit,,,Kepler-230,,,0.82,Отсутствует значение углового расстояния
Kepler-231 b,Confirmed,,0.154000,,0.074,2014,Announced on a website,Primary Transit,,,Kepler-231,,0.58,0.49,Отсутствует значение углового расстояния
Kepler-231 c,Confirmed,,0.172000,,0.114,2014,Announced on a website,Primary Transit,,,Kepler-231,,0.58,0.49,Отсутствует значение углового расстояния
Kepler-232 b,Confirmed,,0.275000,,0.054,2014,Announced on a website,Primary Transit,,,Kepler-232,,,0.97,Отсутствует значение углового расстояния
Kepler-232 c,Confirmed,,0.342000,,0.101,2014,Announced on a website,Primary Transit,,,Kepler-232,,,0.97,Отсутствует значение углового расстояния
Kepler-233 b,Confirmed,,0.217000,,0.077,2014,Announced on a website,Primary Transit,,,Kepler-233,,,0.76,Отсутствует значение углового расстояния
Kepler-233 c,Confirmed,,0.242000,,0.287,2014,Announced on a website,Primary Transit,,,Kepler-233,,,0.76,Отсутствует значение углового расстояния
Kepler-234 b,Confirmed,,0.330000,,0.04,2014,Announced on a website,Primary Transit,,,Kepler-234,,,1.11,Отсутствует значение углового расстояния
Kepler-234 c,Confirmed,,0.313000,,0.077,2014,Announced on a website,Primary Transit,,,Kepler-234,,,1.11,Отсутствует значение углового расстояния
Kepler-235 b,Confirmed,,0.199000,,0.037,2014,Announced on a website,Primary Transit,,,Kepler-235,,0.59,0.55,Отсутствует значение углового расстояния
Kepler-235 c,Confirmed,,0.114000,,0.065,2014,Announced on a website,Primary Transit,,,Kepler-235,,0.59,0.55,Отсутствует значение углового расстояния
Kepler-235 d,Confirmed,,0.183000,,0.122,2014,Announced on a website,Primary Transit,,,Kepler-235,,0.59,0.55,Отсутствует значение углового расстояния
Kepler-235 e,Confirmed,,0.198000,,0.213,2014,Announced on a website,Primary Transit,,,Kepler-235,,0.59,0.55,Отсутствует значение углового расстояния
Kepler-236 b,Confirmed,,0.140000,,0.065,2014,Announced on a website,Primary Transit,,,Kepler-236,,0.56,0.51,Отсутствует значение углового расстояния
Kepler-236 c,Confirmed,,0.178000,,0.132,2014,Announced on a website,Primary Transit,,,Kepler-236,,0.56,0.51,Отсутствует значение углового расстояния
Kepler-237 b,Confirmed,,0.126000,,0.05,2014,Announced on a website,Primary Transit,,,Kepler-237,,0.7,0.72,Отсутствует значение углового расстояния
Kepler-237 c,Confirmed,,0.186000,,0.071,2014,Announced on a website,Primary Transit,,,Kepler-237,,0.7,0.72,Отсутствует значение углового расстояния
Kepler-238 b,Confirmed,,0.154000,,0.034,2014,Announced on a website,Primary Transit,,,Kepler-238,,1.43,0.9,Отсутствует значение углового расстояния
Kepler-238 c,Confirmed,,0.213000,,0.069,2014,Announced on a website,Primary Transit,,,Kepler-238,,1.43,0.9,Отсутствует значение углового расстояния
Kepler-238 d,Confirmed,,0.274000,,0.115,2014,Announced on a website,Primary Transit,,,Kepler-238,,1.43,0.9,Отсутствует значение углового расстояния
Kepler-238 e,Confirmed,0.626,0.501000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-238,,1.43,0.9,Отсутствуют оба значения
Kepler-238 f,Confirmed,0.056,0.179000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-238,,1.43,0.9,Отсутствуют оба значения
Kepler-239 b,Confirmed,,0.208000,,0.095,2014,Announced on a website,Primary Transit,,,Kepler-239,,0.74,0.76,Отсутствует значение углового расстояния
Kepler-239 c,Confirmed,,0.224000,,0.268,2014,Announced on a website,Primary Transit,,,Kepler-239,,0.74,0.76,Отсутствует значение углового расстояния
Kepler-24 b,Confirmed,1.6,0.210000,,0.08,2012,Published in a refereed paper,Primary Transit,,,Kepler-24,,1.03,1.07,Отсутствует значение углового расстояния
Kepler-24 c,Confirmed,1.6,0.250000,,0.106,2012,Published in a refereed paper,Primary Transit,,,Kepler-24,,1.03,1.07,Отсутствует значение углового расстояния
Kepler-240 b,Confirmed,,0.122000,,0.048,2014,Announced on a website,Primary Transit,,,Kepler-240,,,0.74,Отсутствует значение углового расстояния
Kepler-240 c,Confirmed,,0.196000,,0.074,2014,Announced on a website,Primary Transit,,,Kepler-240,,,0.74,Отсутствует значение углового расстояния
Kepler-241 b,Confirmed,,0.208000,,0.094,2014,Announced on a website,Primary Transit,,,Kepler-241,,,0.67,Отсутствует значение углового расстояния
Kepler-241 c,Confirmed,,0.229000,,0.189,2014,Announced on a website,Primary Transit,,,Kepler-241,,,0.67,Отсутствует значение углового расстояния
Kepler-242 b,Confirmed,,0.233000,,0.075,2014,Announced on a website,Primary Transit,,,Kepler-242,,,0.85,Отсутствует значение углового расстояния
Kepler-242 c,Confirmed,,0.178000,,0.109,2014,Announced on a website,Primary Transit,,,Kepler-242,,,0.85,Отсутствует значение углового расстояния
Kepler-243 b,Confirmed,,0.219000,,0.062,2014,Announced on a website,Primary Transit,,,Kepler-243,,0.89,0.84,Отсутствует значение углового расстояния
Kepler-243 c,Confirmed,,0.178000,,0.142,2014,Announced on a website,Primary Transit,,,Kepler-243,,0.89,0.84,Отсутствует значение углового расстояния
Kepler-244 b,Confirmed,,0.246000,,0.05,2014,Announced on a website,Primary Transit,,,Kepler-244,,,0.8,Отсутствует значение углового расстояния
Kepler-244 c,Confirmed,,0.183000,,0.087,2014,Announced on a website,Primary Transit,,,Kepler-244,,,0.8,Отсутствует значение углового расстояния
Kepler-244 d,Confirmed,,0.206000,,0.14,2014,Announced on a website,Primary Transit,,,Kepler-244,,,0.8,Отсутствует значение углового расстояния
Kepler-245 b,Confirmed,,0.229000,,0.071,2014,Announced on a website,Primary Transit,,,Kepler-245,,0.8,0.8,Отсутствует значение углового расстояния
Kepler-245 c,Confirmed,,0.194000,,0.124,2014,Announced on a website,Primary Transit,,,Kepler-245,,0.8,0.8,Отсутствует значение углового расстояния
Kepler-245 d,Confirmed,,0.270000,,0.202,2014,Announced on a website,Primary Transit,,,Kepler-245,,0.8,0.8,Отсутствует значение углового расстояния
Kepler-245 e,Confirmed,,0.156000,,,2016,Announced on a website,Primary Transit,,,Kepler-245,,0.8,0.8,Отсутствуют оба значения
Kepler-246 b,Confirmed,,0.209000,,0.052,2014,Announced on a website,Primary Transit,,,Kepler-246,,0.86,0.83,Отсутствует значение углового расстояния
Kepler-246 c,Confirmed,,0.134000,,0.095,2014,Announced on a website,Primary Transit,,,Kepler-246,,0.86,0.83,Отсутствует значение углового расстояния
Kepler-247 b,Confirmed,,0.146000,,0.042,2014,Announced on a website,Primary Transit,,,Kepler-247,,0.884,0.791,Отсутствует значение углового расстояния
Kepler-247 c,Confirmed,,0.365000,,0.084,2014,Announced on a website,Primary Transit,,,Kepler-247,,0.884,0.791,Отсутствует значение углового расстояния
Kepler-247 d,Confirmed,,0.352000,,0.14,2014,Announced on a website,Primary Transit,,,Kepler-247,,0.884,0.791,Отсутствует значение углового расстояния
Kepler-248 b,Confirmed,,0.269000,,0.066,2014,Announced on a website,Primary Transit,,,Kepler-248,,,0.83,Отсутствует значение углового расстояния
Kepler-248 c,Confirmed,,0.363000,,0.123,2014,Announced on a website,Primary Transit,,,Kepler-248,,,0.83,Отсутствует значение углового расстояния
Kepler-249 b,Confirmed,,0.097000,,0.035,2014,Announced on a website,Primary Transit,,,Kepler-249,,,0.48,Отсутствует значение углового расстояния
Kepler-249 c,Confirmed,,0.135000,,0.058,2014,Announced on a website,Primary Transit,,,Kepler-249,,,0.48,Отсутствует значение углового расстояния
Kepler-249 d,Confirmed,,0.140000,,0.097,2014,Announced on a website,Primary Transit,,,Kepler-249,,,0.48,Отсутствует значение углового расстояния
Kepler-25 b,Confirmed,0.028,0.241100,,0.068,2012,Published in a refereed paper,Primary Transit,,,Kepler-25,,1.22,1.36,Отсутствует значение углового расстояния
Kepler-25 c,Confirmed,0.045,0.459800,,0.11,2012,Published in a refereed paper,Primary Transit,,,Kepler-25,,1.22,1.36,Отсутствует значение углового расстояния
Kepler-25 d,Confirmed,,,,,2014,Published in a refereed paper,Radial Velocity,,,Kepler-25,,1.22,1.36,Отсутствуют оба значения
Kepler-250 b,Confirmed,,0.101000,,0.048,2014,Announced on a website,Primary Transit,,,Kepler-250,,0.8,0.81,Отсутствует значение углового расстояния
Kepler-250 c,Confirmed,,0.203000,,0.069,2014,Announced on a website,Primary Transit,,,Kepler-250,,0.8,0.81,Отсутствует значение углового расстояния
Kepler-250 d,Confirmed,,0.194000,,0.127,2014,Announced on a website,Primary Transit,,,Kepler-250,,0.8,0.81,Отсутствует значение углового расстояния
Kepler-251 b,Confirmed,,0.119000,,0.053,2014,Announced on a website,Primary Transit,,,Kepler-251,,0.91,0.89,Отсутствует значение углового расстояния
Kepler-251 c,Confirmed,,0.247000,,0.122,2014,Announced on a website,Primary Transit,,,Kepler-251,,0.91,0.89,Отсутствует значение углового расстояния
Kepler-251 d,Confirmed,,0.247000,,0.182,2014,Announced on a website,Primary Transit,,,Kepler-251,,0.91,0.89,Отсутствует значение углового расстояния
Kepler-251 e,Confirmed,,0.247000,,0.404,2014,Announced on a website,Primary Transit,,,Kepler-251,,0.91,0.89,Отсутствует значение углового расстояния
Kepler-252 b,Confirmed,,0.110000,,0.058,2014,Announced on a website,Primary Transit,,,Kepler-252,,0.52,0.55,Отсутствует значение углового расстояния
Kepler-252 c,Confirmed,,0.192000,,0.08,2014,Announced on a website,Primary Transit,,,Kepler-252,,0.52,0.55,Отсутствует значение углового расстояния
Kepler-253 b,Confirmed,,0.145000,,0.046,2014,Announced on a website,Primary Transit,,,Kepler-253,,,0.79,Отсутствует значение углового расстояния
Kepler-253 c,Confirmed,,0.236000,,0.089,2014,Announced on a website,Primary Transit,,,Kepler-253,,,0.79,Отсутствует значение углового расстояния
Kepler-253 d,Confirmed,,0.283000,,0.13,2014,Announced on a website,Primary Transit,,,Kepler-253,,,0.79,Отсутствует значение углового расстояния
Kepler-254 b,Confirmed,,0.345000,,0.064,2014,Announced on a website,Primary Transit,,,Kepler-254,,,0.91,Отсутствует значение углового расстояния
Kepler-254 c,Confirmed,,0.192000,,0.105,2014,Announced on a website,Primary Transit,,,Kepler-254,,,0.91,Отсутствует значение углового расстояния
Kepler-254 d,Confirmed,,0.223000,,0.139,2014,Announced on a website,Primary Transit,,,Kepler-254,,,0.91,Отсутствует значение углового расстояния
Kepler-255 b,Confirmed,,0.138000,,0.063,2014,Announced on a website,Primary Transit,,,Kepler-255,,0.97,0.93,Отсутствует значение углового расстояния
Kepler-255 c,Confirmed,,0.267000,,0.092,2014,Announced on a website,Primary Transit,,,Kepler-255,,0.97,0.93,Отсутствует значение углового расстояния
Kepler-255 d,Confirmed,,0.118000,,,2016,Announced on a website,Primary Transit,,,Kepler-255,,0.97,0.93,Отсутствуют оба значения
Kepler-256 b,Confirmed,,0.142000,,0.027,2014,Announced on a website,Primary Transit,,,Kepler-256,,1.02,1.3,Отсутствует значение углового расстояния
Kepler-256 c,Confirmed,,0.192000,,0.045,2014,Announced on a website,Primary Transit,,,Kepler-256,,1.02,1.3,Отсутствует значение углового расстояния
Kepler-256 d,Confirmed,,0.221000,,0.064,2014,Announced on a website,Primary Transit,,,Kepler-256,,1.02,1.3,Отсутствует значение углового расстояния
Kepler-256 e,Confirmed,,0.210000,,0.096,2014,Announced on a website,Primary Transit,,,Kepler-256,,1.02,1.3,Отсутствует значение углового расстояния
Kepler-257 b,Confirmed,,0.233000,,0.034,2014,Announced on a website,Primary Transit,,,Kepler-257,,,1.04,Отсутствует значение углового расстояния
Kepler-257 c,Confirmed,,0.483000,,0.066,2014,Announced on a website,Primary Transit,,,Kepler-257,,,1.04,Отсутствует значение углового расстояния
Kepler-257 d,Confirmed,,0.442000,,0.16,2014,Announced on a website,Primary Transit,,,Kepler-257,,,1.04,Отсутствует значение углового расстояния
Kepler-258 b,Confirmed,,0.362000,,0.103,2014,Announced on a website,Primary Transit,,,Kepler-258,,0.8,0.92,Отсутствует значение углового расстояния
Kepler-258 c,Confirmed,,0.322000,,0.193,2014,Announced on a website,Primary Transit,,,Kepler-258,,0.8,0.92,Отсутствует значение углового расстояния
Kepler-259 b,Confirmed,,0.250000,,0.079,2014,Announced on a website,Primary Transit,,,Kepler-259,,,0.9,Отсутствует значение углового расстояния
Kepler-259 c,Confirmed,,0.241000,,0.217,2014,Announced on a website,Primary Transit,,,Kepler-259,,,0.9,Отсутствует значение углового расстояния
Kepler-26 b,Confirmed,0.01611,0.248000,,0.085,2012,Published in a refereed paper,Primary Transit,,,Kepler-26,,0.65,0.59,Отсутствует значение углового расстояния
Kepler-26 c,Confirmed,0.01949,0.243000,,0.107,2012,Published in a refereed paper,Primary Transit,,,Kepler-26,,0.65,0.59,Отсутствует значение углового расстояния
Kepler-26 e,Confirmed,,0.215000,,0.22,2014,Announced on a website,Primary Transit,,,Kepler-26,,0.65,0.59,Отсутствует значение углового расстояния
Kepler-260 b,Confirmed,,0.179000,,0.075,2014,Announced on a website,Primary Transit,,,Kepler-260,,0.88,0.86,Отсутствует значение углового расстояния
Kepler-260 c,Confirmed,,0.155000,,0.332,2014,Announced on a website,Primary Transit,,,Kepler-260,,0.88,0.86,Отсутствует значение углового расстояния
Kepler-261 b,Confirmed,,0.194000,,0.088,2014,Announced on a website,Primary Transit,,,Kepler-261,,0.87,0.79,Отсутствует значение углового расстояния
Kepler-261 c,Confirmed,,0.178000,,0.156,2014,Announced on a website,Primary Transit,,,Kepler-261,,0.87,0.79,Отсутствует значение углового расстояния
Kepler-262 b,Confirmed,,0.121000,,0.108,2014,Announced on a website,Primary Transit,,,Kepler-262,,,0.88,Отсутствует значение углового расстояния
Kepler-262 c,Confirmed,,0.146000,,0.152,2014,Announced on a website,Primary Transit,,,Kepler-262,,,0.88,Отсутствует значение углового расстояния
Kepler-263 b,Confirmed,,0.238000,,0.12,2014,Announced on a website,Primary Transit,,,Kepler-263,,,0.79,Отсутствует значение углового расстояния
Kepler-263 c,Confirmed,,0.220000,,0.242,2014,Announced on a website,Primary Transit,,,Kepler-263,,,0.79,Отсутствует значение углового расстояния
Kepler-264 b,Confirmed,,0.297000,,0.249,2014,Announced on a website,Primary Transit,,,Kepler-264,,1.32,1.55,Отсутствует значение углового расстояния
Kepler-264 c,Confirmed,,0.252000,,0.566,2014,Announced on a website,Primary Transit,,,Kepler-264,,1.32,1.55,Отсутствует значение углового расстояния
Kepler-265 b,Confirmed,,0.166000,,0.069,2014,Announced on a website,Primary Transit,,,Kepler-265,,1.03,1.1,Отсутствует значение углового расстояния
Kepler-265 c,Confirmed,,0.235000,,0.127,2014,Announced on a website,Primary Transit,,,Kepler-265,,1.03,1.1,Отсутствует значение углового расстояния
Kepler-265 d,Confirmed,,0.222000,,0.236,2014,Announced on a website,Primary Transit,,,Kepler-265,,1.03,1.1,Отсутствует значение углового расстояния
Kepler-265 e,Confirmed,,0.231000,,0.319,2014,Announced on a website,Primary Transit,,,Kepler-265,,1.03,1.1,Отсутствует значение углового расстояния
Kepler-266 b,Confirmed,,0.221000,,0.071,2014,Announced on a website,Primary Transit,,,Kepler-266,,0.99,1.03,Отсутствует значение углового расстояния
Kepler-266 c,Confirmed,,0.347000,,0.457,2014,Announced on a website,Primary Transit,,,Kepler-266,,0.99,1.03,Отсутствует значение углового расстояния
Kepler-267 b,Confirmed,,0.177000,,0.037,2014,Announced on a website,Primary Transit,,,Kepler-267,,0.56,0.56,Отсутствует значение углового расстояния
Kepler-267 c,Confirmed,,0.190000,,0.06,2014,Announced on a website,Primary Transit,,,Kepler-267,,0.56,0.56,Отсутствует значение углового расстояния
Kepler-267 d,Confirmed,,0.203000,,0.154,2014,Announced on a website,Primary Transit,,,Kepler-267,,0.56,0.56,Отсутствует значение углового расстояния
Kepler-268 b,Confirmed,,0.227000,,0.18,2014,Announced on a website,Primary Transit,,,Kepler-268,,,1.27,Отсутствует значение углового расстояния
Kepler-268 c,Confirmed,,0.302000,,0.391,2014,Announced on a website,Primary Transit,,,Kepler-268,,,1.27,Отсутствует значение углового расстояния
Kepler-269 b,Confirmed,,0.220000,,0.061,2014,Announced on a website,Primary Transit,,,Kepler-269,,0.98,0.96,Отсутствует значение углового расстояния
Kepler-269 c,Confirmed,,0.151000,,0.081,2014,Announced on a website,Primary Transit,,,Kepler-269,,0.98,0.96,Отсутствует значение углового расстояния
Kepler-27 b,Confirmed,9.11,0.360000,,0.118,2012,Published in a refereed paper,Primary Transit,,,Kepler-27,,0.65,0.59,Отсутствует значение углового расстояния
Kepler-27 c,Confirmed,13.8,0.440000,,0.191,2012,Published in a refereed paper,Primary Transit,,,Kepler-27,,0.65,0.59,Отсутствует значение углового расстояния
Kepler-270 b,Confirmed,,0.179000,,0.107,2014,Announced on a website,Primary Transit,,,Kepler-270,,,1.46,Отсутствует значение углового расстояния
Kepler-270 c,Confirmed,,0.158000,,0.18,2014,Announced on a website,Primary Transit,,,Kepler-270,,,1.46,Отсутствует значение углового расстояния
Kepler-271 b,Confirmed,,0.079000,,0.056,2014,Announced on a website,Primary Transit,,,Kepler-271,,,0.88,Отсутствует значение углового расстояния
Kepler-271 c,Confirmed,,0.089000,,0.071,2014,Announced on a website,Primary Transit,,,Kepler-271,,,0.88,Отсутствует значение углового расстояния
Kepler-271 d,Confirmed,,0.059000,,,2016,Announced on a website,Primary Transit,,,Kepler-271,,,0.88,Отсутствуют оба значения
Kepler-272 b,Confirmed,,0.128000,,0.038,2014,Announced on a website,Primary Transit,,,Kepler-272,,0.79,0.93,Отсутствует значение углового расстояния
Kepler-272 c,Confirmed,,0.160000,,0.061,2014,Announced on a website,Primary Transit,,,Kepler-272,,0.79,0.93,Отсутствует значение углового расстояния
Kepler-272 d,Confirmed,,0.201000,,0.091,2014,Announced on a website,Primary Transit,,,Kepler-272,,0.79,0.93,Отсутствует значение углового расстояния
Kepler-273 b,Confirmed,,0.134000,,0.037,2014,Announced on a website,Primary Transit,,,Kepler-273,,,0.81,Отсутствует значение углового расстояния
Kepler-273 c,Confirmed,,0.177000,,0.073,2014,Announced on a website,Primary Transit,,,Kepler-273,,,0.81,Отсутствует значение углового расстояния
Kepler-274 b,Confirmed,,0.137000,,0.101,2014,Announced on a website,Primary Transit,,,Kepler-274,,,1.01,Отсутствует значение углового расстояния
Kepler-274 c,Confirmed,,0.164000,,0.204,2014,Announced on a website,Primary Transit,,,Kepler-274,,,1.01,Отсутствует значение углового расстояния
Kepler-275 b,Confirmed,,0.209000,,0.098,2014,Announced on a website,Primary Transit,,,Kepler-275,,1.24,1.38,Отсутствует значение углового расстояния
Kepler-275 c,Confirmed,,0.302000,,0.132,2014,Announced on a website,Primary Transit,,,Kepler-275,,1.24,1.38,Отсутствует значение углового расстояния
Kepler-275 d,Confirmed,,0.297000,,0.224,2014,Announced on a website,Primary Transit,,,Kepler-275,,1.24,1.38,Отсутствует значение углового расстояния
Kepler-276 b,Confirmed,,0.256000,,0.119,2014,Announced on a website,Primary Transit,,,Kepler-276,,0.96,0.95,Отсутствует значение углового расстояния
Kepler-276 c,Confirmed,0.045,0.259000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-276,,0.96,0.95,Отсутствуют оба значения
Kepler-276 d,Confirmed,0.044,0.250000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-276,,0.96,0.95,Отсутствуют оба значения
Kepler-277 b,Confirmed,0.28,0.261000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-277,,1.19,1.65,Отсутствуют оба значения
Kepler-277 c,Confirmed,0.21,0.300000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-277,,1.19,1.65,Отсутствуют оба значения
Kepler-278 b,Confirmed,0.176,0.352840,,0.202,2014,Announced on a website,Primary Transit,,,Kepler-278,,,2.94,Отсутствует значение углового расстояния
Kepler-278 c,Confirmed,0.1098,0.291550,,0.287,2014,Announced on a website,Primary Transit,,,Kepler-278,,,2.94,Отсутствует значение углового расстояния
Kepler-279 b,Confirmed,,0.323000,,0.112,2014,Announced on a website,Primary Transit,,,Kepler-279,,1.23,1.27,Отсутствует значение углового расстояния
Kepler-279 c,Confirmed,0.171,0.385000,,0.232,2013,Published in a refereed paper,Primary Transit,,,Kepler-279,,1.23,1.27,Отсутствует значение углового расстояния
Kepler-279 d,Confirmed,0.13,0.277000,,0.30728,2013,Published in a refereed paper,Primary Transit,,,Kepler-279,,1.23,1.27,Отсутствует значение углового расстояния
Kepler-28 b,Confirmed,1.51,0.320000,,0.062,2012,Published in a refereed paper,Primary Transit,,,Kepler-28,,0.75,0.7,Отсутствует значение углового расстояния
Kepler-28 c,Confirmed,1.36,0.300000,,0.081,2012,Published in a refereed paper,Primary Transit,,,Kepler-28,,0.75,0.7,Отсутствует значение углового расстояния
Kepler-280 b,Confirmed,,0.129000,,0.032,2014,Announced on a website,Primary Transit,,,Kepler-280,,0.91,0.89,Отсутствует значение углового расстояния
Kepler-280 c,Confirmed,,0.179000,,0.056,2014,Announced on a website,Primary Transit,,,Kepler-280,,0.91,0.89,Отсутствует значение углового расстояния
Kepler-281 b,Confirmed,,0.252000,,0.117,2014,Announced on a website,Primary Transit,,,Kepler-281,,0.98,0.9,Отсутствует значение углового расстояния
Kepler-281 c,Confirmed,,0.474000,,0.215,2014,Announced on a website,Primary Transit,,,Kepler-281,,0.98,0.9,Отсутствует значение углового расстояния
Kepler-282 b,Confirmed,,0.090000,,0.082,2014,Announced on a website,Primary Transit,,,Kepler-282,,1.09,1.01,Отсутствует значение углового расстояния
Kepler-282 c,Confirmed,,0.107000,,0.106,2014,Announced on a website,Primary Transit,,,Kepler-282,,1.09,1.01,Отсутствует значение углового расстояния
Kepler-282 d,Confirmed,0.204,0.220000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-282,,1.09,1.01,Отсутствуют оба значения
Kepler-282 e,Confirmed,0.192,0.277000,,,2013,Published in a refereed paper,Primary Transit,,,Kepler-282,,1.09,1.01,Отсутствуют оба значения
Kepler-283 b,Confirmed,,0.190000,,0.082,2014,Announced on a website,Primary Transit,,,Kepler-283,,,0.57,Отсутствует значение углового расстояния
Kepler-283 c,Confirmed,,0.162000,,0.341,2014,Announced on a website,Primary Transit,,,Kepler-283,,,0.57,Отсутствует значение углового расстояния
Kepler-284 b,Confirmed,,0.200000,,0.104,2014,Announced on a website,Primary Transit,,,Kepler-284,,,0.81,Отсутствует значение углового расстояния
Kepler-284 c,Confirmed,,0.233000,,0.213,2014,Announced on a website,Primary Transit,,,Kepler-284,,,0.81,Отсутствует значение углового расстояния
Kepler-285 b,Confirmed,,0.120000,,0.036,2014,Announced on a website,Primary Transit,,,Kepler-285,,0.85,0.81,Отсутствует значение углового расстояния
Kepler-285 c,Confirmed,,0.100000,,0.064,2014,Announced on a website,Primary Transit,,,Kepler-285,,0.85,0.81,Отсутствует значение углового расстояния
Kepler-286 b,Confirmed,,0.111000,,0.027,2014,Announced on a website,Primary Transit,,,Kepler-286,,,0.86,Отсутствует значение углового расстояния
Kepler-286 c,Confirmed,,0.122000,,0.042,2014,Announced on a website,Primary Transit,,,Kepler-286,,,0.86,Отсутствует значение углового расстояния
Kepler-286 d,Confirmed,,0.119000,,0.061,2014,Announced on a website,Primary Transit,,,Kepler-286,,,0.86,Отсутствует значение углового расстояния
Kepler-286 e,Confirmed,,0.158000,,0.176,2014,Announced on a website,Primary Transit,,,Kepler-286,,,0.86,Отсутствует значение углового расстояния
Kepler-287 b,Confirmed,,0.208000,,0.145,2014,Announced on a website,Primary Transit,,,Kepler-287,,,1.03,Отсутствует значение углового расстояния
