Kepler-800 b,Confirmed,,0.254,14.13176026,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-800,286.574823,44.795204,,,14.446,14.042,13.916,1049,-0.09,0.85,0.82,,,5315,,,
Kepler-801 b,Confirmed,,0.178,11.41928253,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-801,286.075243,44.664639,,,13.489,12.888,12.763,419,-0.17,0.67,0.63,,,4435,,,
Kepler-802 b,Confirmed,,0.316,40.0587473,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-802,286.015855,45.007767,,,13.596,13.307,13.105,828,0.06,0.93,0.9,,,5507,,,
Kepler-803 b,Confirmed,,0.338,50.28638192,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-803,299.221605,44.693874,,,12.415,12.074,11.993,615,0.02,1.05,1.12,,,5919,,,
Kepler-804 b,Confirmed,,0.173,14.37457351,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-804,293.37227,44.785137,,,12.631,12.3,12.246,648,0,1.01,1.05,,,5817,,,
Kepler-804 c,Confirmed,,0.102,9.65185017,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-804,293.37227,44.785137,,,12.631,12.3,12.246,648,0,1.01,1.05,,,5817,,,
Kepler-805 b,Confirmed,,0.258,30.8638931,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-805,293.229945,45.053314,,,11.547,11.294,11.2,657,-0.06,1.19,1.65,,,6112,,,
Kepler-806 b,Confirmed,,0.102,8.09219642,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-806,296.007043,44.853443,,,10.486,10.165,10.128,260,0,0.99,1.16,,,5770,,,
Kepler-807 b,Confirmed,,0.93,117.9310878,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-807,289.020172,48.119812,,,14.079,13.765,13.688,1312,-0.04,1.04,1.06,,,5965,,,
Kepler-808 b,Confirmed,,0.13,0.63133235,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-808,291.59409,48.445614,,,12.555,12.011,11.879,321,0.05,0.76,0.71,,,4653,,,
Kepler-809 b,Confirmed,,0.269,55.63934,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-809,289.083643,48.018131,,,13.557,13.237,13.195,933,0.04,0.99,0.98,,,5734,,,
Kepler-81 b,Confirmed,,0.2269,5.954893,0.056,0,85.94,,2013,9/22/2013,,,,,,,,,646,,,,,Announced on a website,Primary Transit,,,,,Kepler-81,293.636963,42.82497,15.563,,,,,,-0.2,0.648,0.578,,,4391,,,
Kepler-81 c,Confirmed,,0.2188,12.039901,0.089,0,87.66,,2013,9/22/2013,,,,,,,,,513,,,,,Announced on a website,Primary Transit,,,,,Kepler-81,293.636963,42.82497,15.563,,,,,,-0.2,0.648,0.578,,,4391,,,
Kepler-81 d,Confirmed,,0.108,20.837846,0.128,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-81,293.636963,42.82497,15.563,,,,,,-0.2,0.648,0.578,,,4391,,,
Kepler-810 b,Confirmed,,0.172,4.59725385,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-810,296.614859,48.082645,,,14.534,14.238,14.207,1554,0.1,1.03,1.04,,,5803,,,
Kepler-811 b,Confirmed,,0.241,23.58447697,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-811,285.424273,47.834614,,,12.852,12.529,12.462,847,0.05,1.01,1.24,,,5747,,,
Kepler-812 b,Confirmed,,0.317,10.11716531,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-812,288.85529,48.208538,,,13.006,12.755,12.832,1482,0.02,1.45,1.71,,,6761,,,
Kepler-813 b,Confirmed,,0.191,19.12947337,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-813,285.662694,48.435371,,,13.498,13.031,13.122,840,-0.13,0.95,0.93,,,5743,,,
Kepler-814 b,Confirmed,,0.189,6.1469851,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-814,284.910486,48.431644,,,13.713,13.415,13.418,1327,0.01,1.15,1.22,,,6162,,,
Kepler-815 b,Confirmed,,0.367,8.57503552,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-815,285.22111,47.881382,,,11.794,11.295,11.191,1199,-0.03,1.25,3.42,,,5028,,,
Kepler-816 b,Confirmed,,0.914,10.50682565,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-816,293.362842,39.212452,,,14.426,14.045,13.892,1059,0.16,0.9,0.85,,,5286,,,
Kepler-817 b,Confirmed,,0.806,3.99010623,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-817,296.081856,39.161617,,,14.386,14.025,13.954,1401,0.02,1.03,1.03,,,5861,,,
Kepler-818 b,Confirmed,,0.456,10.03538581,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-818,296.235105,39.370343,,,13.882,13.476,13.448,967,-0.08,0.94,0.92,,,5638,,,
Kepler-819 b,Confirmed,,0.246,33.1995648,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-819,295.370797,39.177218,,,13.688,13.214,13.163,722,-0.06,0.86,0.81,,,5279,,,
Kepler-82 b,Confirmed,,0.367,26.443794,0.169,0,89.38,,2011,7/1/2016,,,,,,,,,581,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,KOI-880 b,,Kepler-82,292.8733826,42.966137,,,13.879,13.527,13.518,,0.15,0.85,0.945,,,5428,,,"KOI-880, KIC 7366258, 2MASS J19312961+4257580 "
Kepler-82 c,Confirmed,,0.503,51.531855,0.264,0,89.95,,2011,7/1/2016,,,,,,,,,464,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,,Kepler-82,292.8733826,42.966137,,,13.879,13.527,13.518,,0.15,0.85,0.945,,,5428,,,"KOI-880, KIC 7366258, 2MASS J19312961+4257580 "
Kepler-82 d,Confirmed,,0.158,2.382961,0.034,,,,2011,7/1/2016,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-82,292.8733826,42.966137,,,13.879,13.527,13.518,,0.15,0.85,0.945,,,5428,,,"KOI-880, KIC 7366258, 2MASS J19312961+4257580 "
Kepler-82 e,Confirmed,,0.22,5.902206,0.063,,,,2011,7/1/2016,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-82,292.8733826,42.966137,,,13.879,13.527,13.518,,0.15,0.85,0.945,,,5428,,,"KOI-880, KIC 7366258, 2MASS J19312961+4257580 "
Kepler-82 f,Confirmed,0.0658,,75.732,0.3395,0.0014,86.3,,2019,7/16/2019,62,,,,,,,,,,,,,Published in a refereed paper,TTV,TTV,,,,Kepler-82,292.8733826,42.966137,,,13.879,13.527,13.518,,0.15,0.85,0.945,,,5428,,,"KOI-880, KIC 7366258, 2MASS J19312961+4257580 "
Kepler-820 b,Confirmed,,0.543,127.8338098,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-820,291.020145,39.220678,,,12.841,12.584,12.53,989,0.09,1.23,1.36,,,6260,,,
Kepler-821 b,Confirmed,,0.117,1.92279873,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-821,285.617437,39.37953,,,13.435,12.967,12.869,619,-0.03,0.84,0.8,,,5191,,,
Kepler-822 b,Confirmed,,0.158,3.22296927,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-822,292.276118,39.550179,,,13.391,13.04,13.053,956,0.04,1.06,1.08,,,5928,,,
Kepler-823 b,Confirmed,,0.14,4.16809082,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-823,284.582577,39.220204,,,13.619,13.246,13.187,896,0.06,0.98,0.96,,,5643,,,
Kepler-824 b,Confirmed,,0.167,4.51436633,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-824,290.477412,39.732009,,,13.792,13.571,13.447,1352,0.14,1.15,1.22,,,6035,,,
Kepler-825 b,Confirmed,,0.136,3.77360059,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-825,294.769908,39.398514,,,13.069,12.726,12.67,820,-0.08,1.03,1.08,,,5976,,,
Kepler-825 c,Confirmed,,0.164,8.1818246,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-825,294.769908,39.398514,,,13.069,12.726,12.67,820,-0.08,1.03,1.08,,,5976,,,
Kepler-826 b,Confirmed,,0.112,4.48758907,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-826,284.860139,39.240548,,,12.373,12.058,12.001,649,-0.12,1.05,1.15,,,6079,,,
Kepler-827 b,Confirmed,,0.502,51.92927591,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-827,294.966046,42.708569,,,14.668,14.266,14.209,1352,-0.06,0.93,0.91,,,5602,,,
Kepler-828 b,Confirmed,,0.135,0.56785714,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-828,286.887275,42.471256,,,13.586,13.146,12.992,625,-0.02,0.81,0.77,,,5039,,,
Kepler-829 b,Confirmed,,0.188,6.88337562,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-829,282.332793,42.463825,,,13.699,13.364,13.29,954,0.03,0.98,0.97,,,5698,,,
Kepler-83 b,Confirmed,,0.209,9.770513,0.078,0,88.24,,2013,9/22/2013,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-83,282.232513,43.66563,16.511,,,,,,-0.2,0.664,0.539,,,4164,,,
Kepler-83 c,Confirmed,,0.1733,20.08976,0.126,0,88.81,,2013,9/22/2013,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-83,282.232513,43.66563,16.511,,,,,,-0.2,0.664,0.539,,,4164,,,
Kepler-83 d,Confirmed,,0.173,5.169796,0.051,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-83,282.232513,43.66563,16.511,,,,,,-0.2,0.664,0.539,,,4164,,,
Kepler-830 b,Confirmed,,0.152,11.29695137,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-830,295.054286,42.756847,,,13.662,13.34,13.269,1122,-0.02,1.07,1.11,,,6037,,,
Kepler-831 b,Confirmed,,0.113,5.62153941,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-831,294.985491,42.727669,,,12.539,12.227,12.159,577,0.02,0.99,0.97,,,5732,,,
Kepler-832 b,Confirmed,,0.184,7.1396941,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-832,295.926094,45.383862,,,14.682,14.295,14.197,1346,-0.08,0.92,0.9,,,5596,,,
Kepler-833 b,Confirmed,,0.18,18.7546998,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-833,290.479954,45.6007,,,13.629,13.006,12.885,421,-0.18,0.64,0.62,,,4339,,,
Kepler-834 b,Confirmed,,0.18,13.32388301,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-834,287.054516,45.180374,,,14.167,13.601,13.484,620,-0.13,0.7,0.66,,,4554,,,
Kepler-835 b,Confirmed,,0.249,11.41909375,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-835,283.574233,45.734802,,,14.858,14.586,14.561,2011,0.08,1.08,1.11,,,5954,,,
Kepler-836 b,Confirmed,,0.244,11.36112327,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-836,287.452778,45.704399,,,13.539,13.244,13.15,1003,-0.01,1.03,1.04,,,5895,,,
Kepler-837 b,Confirmed,,0.228,16.56059504,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-837,285.24667,45.950195,,,13.954,13.517,13.465,846,-0.18,0.85,0.81,,,5403,,,
Kepler-838 b,Confirmed,,0.244,15.74957994,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-838,285.435512,45.976021,,,14.186,13.855,13.761,1210,-0.06,0.98,0.96,,,5770,,,
Kepler-839 b,Confirmed,,0.229,37.8144514,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-839,291.074676,45.242584,,,12.554,12.31,12.25,833,0.29,1.22,1.31,,,6058,,,
Kepler-84 b,Confirmed,,0.1965,8.725854,0.083,0,88.24,,2013,9/22/2013,,,,,,,,,937,,,,,Announced on a website,Primary Transit,,,,,Kepler-84,298.252045,40.496078,15.032,,,,,,-0.2,1.022,1.035,,,6015,,,
Kepler-84 c,Confirmed,,0.2144,12.882525,0.108,0,88.24,,2013,9/22/2013,,,,,,,,,821,,,,,Announced on a website,Primary Transit,,,,,Kepler-84,298.252045,40.496078,15.032,,,,,,-0.2,1.022,1.035,,,6015,,,
Kepler-84 d,Confirmed,,0.123,4.224537,0.052,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-84,298.252045,40.496078,15.032,,,,,,-0.2,1.022,1.035,,,6015,,,
Kepler-84 e,Confirmed,,0.232,27.434389,0.181,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-84,298.252045,40.496078,15.032,,,,,,-0.2,1.022,1.035,,,6015,,,
Kepler-84 f,Confirmed,,0.196,44.552169,0.25,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-84,298.252045,40.496078,15.032,,,,,,-0.2,1.022,1.035,,,6015,,,
Kepler-840 b,Confirmed,,1.523,2.49577962,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-840,296.507394,49.457291,,,12.996,12.682,12.6,778,0,1.04,1.06,,,5920,,,
Kepler-841 b,Confirmed,,0.467,124.4198398,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-841,284.251306,48.809612,,,14.464,14.04,13.928,1052,-0.09,0.85,0.81,,,5324,,,
Kepler-842 b,Confirmed,,0.143,1.21956827,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-842,292.328581,49.653538,,,13.538,12.997,12.913,552,-0.02,0.78,0.73,,,4848,,,
Kepler-843 b,Confirmed,,0.231,2.05387982,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-843,296.321994,48.971478,,,14.088,13.761,13.709,1247,0.05,1.02,1.03,,,5830,,,
Kepler-844 b,Confirmed,,0.15,2.61302086,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-844,287.857729,48.774113,,,13.804,13.194,13.058,394,-0.24,0.59,0.57,,,4128,,,
Kepler-845 b,Confirmed,,0.182,0.92785982,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-845,290.957565,49.203812,,,13.094,12.567,12.515,471,0.01,0.79,0.75,,,4913,,,
Kepler-846 b,Confirmed,,0.221,19.80792185,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-846,287.057016,49.046021,,,14.423,14.086,13.978,1233,0,0.94,0.91,,,5579,,,
Kepler-847 b,Confirmed,,0.105,2.3432319,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-847,283.504798,49.451015,,,13.24,12.741,12.708,529,0.15,0.83,0.77,,,4940,,,
Kepler-848 b,Confirmed,,0.152,6.91134416,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-848,293.288273,48.811619,,,12.84,12.484,12.431,797,0.15,1.01,1.2,,,5695,,,
Kepler-849 b,Confirmed,,0.637,394.6244904,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-849,290.851779,48.521339,,,11.842,11.59,11.527,747,0.12,1.23,1.64,,,6059,,,
Kepler-85 b,Confirmed,0.0465,0.178,8.305992,0.07891,,,,2013,9/24/2013,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-85,290.975,45.2903,15,,,,,,,0.95,0.84,,,5666,,,
Kepler-85 c,Confirmed,0.059,0.197,12.51217,0.10369,,,,2013,9/24/2013,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-85,290.975,45.2903,15,,,,,,,0.95,0.84,,,5666,,,
Kepler-85 d,Confirmed,,0.107,17.91323,0.13,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-85,290.975,45.2903,15,,,,,,,0.95,0.84,,,5666,,,
Kepler-85 e,Confirmed,,0.113,25.216751,0.163,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-85,290.975,45.2903,15,,,,,,,0.95,0.84,,,5666,,,
Kepler-850 b,Confirmed,,0.159,7.19303878,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-850,293.084462,48.57539,,,14.372,14.076,13.987,1535,0.03,1.06,1.09,,,5932,,,
Kepler-851 b,Confirmed,,0.15,8.50699658,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-851,294.680286,49.14016,,,13.876,13.478,13.392,869,-0.07,0.89,0.85,,,5455,,,
Kepler-852 b,Confirmed,,0.227,44.9309804,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-852,297.391593,48.560692,,,12.852,12.598,12.587,854,0.22,1.19,1.16,,,6100,,,
Kepler-853 b,Confirmed,,0.151,7.16892463,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-853,283.936824,49.110325,,,11.406,11.171,11.151,610,0.07,1.3,1.55,,,6350,,,
Kepler-854 b,Confirmed,,1.492,2.14463285,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-854,293.351293,43.13464,,,12.378,12.106,12.046,741,0.04,1.17,1.27,,,6179,,,
Kepler-855 b,Confirmed,,0.745,7.8866311,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-855,295.09499,43.537586,,,13.737,13.403,13.338,1043,0.06,1.03,1.03,,,5835,,,
Kepler-856 b,Confirmed,,0.83,8.02768059,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-856,289.603836,46.314953,,,14.277,13.918,13.905,1175,0.12,0.96,0.93,,,5535,,,
Kepler-857 b,Confirmed,,0.607,85.35129427,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-857,294.632389,43.400467,,,13.847,13.499,13.403,1039,0.02,0.99,0.99,,,5773,,,
Kepler-858 b,Confirmed,,0.434,76.13602028,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-858,288.848631,51.209049,,,11.297,10.943,10.862,296,-0.04,0.96,0.91,,,5653,,,
Kepler-859 b,Confirmed,,0.276,20.38177573,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-859,286.741873,43.190108,,,14.424,13.946,13.858,915,-0.02,0.81,0.77,,,5020,,,
Kepler-86 b,Confirmed,0.34235,0.8466,282.5254,0.824,0.28,89.915,,2013,10/9/2019,30,,,,,,,11.47,281,,,,,Published in a refereed paper,Primary Transit,Spectrum,,"PH-2 b, KIC-12735740 b",,Kepler-86,289.7625,51.9625,,,,,,,-0.078,0.94,1,,,5629,,,"KIC 12735740, PH2"
Kepler-860 b,Confirmed,,0.289,5.10137945,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-860,295.577265,46.254742,,,14.129,13.838,13.75,1295,0.09,1.04,1.06,,,5836,,,
Kepler-861 b,Confirmed,,0.203,3.94963138,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-861,292.353929,46.22628,,,14.129,13.674,13.532,806,0.01,0.82,0.78,,,5047,,,
Kepler-862 b,Confirmed,,0.197,3.14866453,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-862,297.779266,46.492741,,,13.849,13.425,13.315,806,0.04,0.88,0.84,,,5333,,,
Kepler-863 b,Confirmed,,0.259,15.59461874,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-863,297.664523,43.248962,,,14.206,13.829,13.706,1145,-0.03,0.96,0.95,,,5678,,,
Kepler-864 b,Confirmed,,0.214,5.83376092,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-864,285.057092,46.320675,,,14.676,14.384,14.218,1573,0.04,1,1,,,5754,,,
Kepler-865 b,Confirmed,,0.222,14.16399294,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-865,297.724283,43.527435,,,13.154,12.736,12.684,664,-0.01,0.93,0.92,,,5570,,,
Kepler-866 b,Confirmed,,0.145,2.61703254,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-866,290.122337,43.08556,,,14.169,13.61,13.484,690,-0.07,0.75,0.71,,,4751,,,
Kepler-867 b,Confirmed,,0.414,150.242127,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-867,287.285313,51.249981,,,13.602,13.185,13.148,824,-0.02,0.92,0.91,,,5541,,,
Kepler-868 b,Confirmed,,0.183,5.03251791,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-868,282.363512,46.67524,,,14.531,14.128,14.09,1269,-0.08,0.93,0.89,,,5614,,,
Kepler-869 b,Confirmed,,0.322,40.4287755,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-869,289.424591,50.994122,,,13.741,13.399,13.359,957,0.02,0.97,0.95,,,5664,,,
Kepler-87 b,Confirmed,1.02,1.21,114.73709,0.471,0.036,89.274,,2013,10/11/2013,238.6,,,,,,,,478.1,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-87,297.9167,46.965,15,,,,,,-0.17,1.1,1.82,,7.5,5600,,,KOI-1574
Kepler-87 c,Confirmed,0.0201,0.549,192.363,0.664,0.039,89.588,,2012,10/11/2013,223.2,,,,,,,,403.3,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-87,297.9167,46.965,15,,,,,,-0.17,1.1,1.82,,7.5,5600,,,KOI-1574
Kepler-870 b,Confirmed,,0.248,21.3587621,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-870,295.402544,50.478634,,,14.072,13.707,13.738,1231,-0.01,1.01,1.02,,,5857,,,
Kepler-871 b,Confirmed,,0.334,22.0459018,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-871,294.52711,43.36816,,,14.469,14.17,14.167,1695,0.09,1.11,1.14,,,5993,,,
Kepler-872 b,Confirmed,,0.178,2.57885507,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-872,295.417461,43.60564,,,13.794,13.462,13.389,1114,0.04,1.05,1.08,,,5902,,,
Kepler-873 b,Confirmed,,0.335,20.5533844,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-873,296.403212,51.271339,,,13.728,13.474,13.439,1397,0.07,1.18,1.27,,,6163,,,
Kepler-874 b,Confirmed,,0.352,40.0686727,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-874,294.95686,43.014328,,,13.543,13.223,13.14,1072,0.03,1.09,1.13,,,6020,,,
Kepler-875 b,Confirmed,,0.259,27.5073799,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-875,297.3013,43.141888,,,13.959,13.601,13.556,1244,0.03,1.06,1.11,,,5958,,,
Kepler-876 b,Confirmed,,0.128,5.14438011,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-876,283.478199,43.383781,,,13.925,13.437,13.354,735,-0.03,0.81,0.77,,,5060,,,
Kepler-877 b,Confirmed,,0.189,18.45847097,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-877,289.859129,46.522667,,,13.174,12.736,12.653,572,-0.06,0.85,0.81,,,5261,,,
Kepler-878 b,Confirmed,,0.172,25.9422033,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-878,285.296197,46.603439,,,13.363,12.907,12.788,567,-0.03,0.81,0.77,,,5044,,,
Kepler-879 b,Confirmed,,0.229,33.3855938,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-879,295.806573,50.909798,,,13.074,12.767,12.681,772,0.05,1.02,1.02,,,5792,,,
Kepler-88 b,Confirmed,0.0274,0.3372,10.95416,,0.05593,89.055,,2013,11/20/2018,90.59,,,,,6.405,,2.58,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,KOI-142.01,,Kepler-88,291.15,40.6694,13.5,,11.882,11.517,11.454,385,0.37,1.022,0.961,B,2.45,5513,,,KOI-142
Kepler-88 c,Confirmed,0.6255,,22.3395,0.1529,0.05628,86.2,,2013,11/20/2018,270.76,,,,,252.9,,46.45,,,,,,Published in a refereed paper,Radial Velocity,,,KOI-142 c,,Kepler-88,291.15,40.6694,13.5,,11.882,11.517,11.454,385,0.37,1.022,0.961,B,2.45,5513,,,KOI-142
Kepler-88 d,Candidate,,,1431,2.464,0.432,,,2019,4/15/2020,2.5,2455868.996,,,,,,60.7,,,,,,Submitted to a professional journal,Radial Velocity,Radial Velocity,,,,Kepler-88,291.15,40.6694,13.5,,11.882,11.517,11.454,385,0.37,1.022,0.961,B,2.45,5513,,,KOI-142
Kepler-880 b,Confirmed,,0.237,7.71468975,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-880,281.971245,43.672771,,,11.25,11.065,11.039,673,0.03,1.46,1.74,,,6761,,,
